,organization,industry,section,gri_l1,gri_l2,sim_score,gri_desc
4179,paypal,finances,paypal-global-2023-12,gri_2,gri_2-29,0.408770323,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4180,paypal,finances,paypal-global-2023-13,gri_2,gri_2-29,0.531448305,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4181,paypal,finances,paypal-global-2023-14,gri_2,gri_2-29,0.4575243,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4182,paypal,finances,paypal-global-2023-14,gri_2,gri_2-5,0.410052955,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): External assurance (Organization's policy and practice for seeking external assurance, external climate change policies or goals)"
4183,paypal,finances,paypal-global-2023-15,gri_2,gri_2-22,0.606060743,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4184,paypal,finances,paypal-global-2023-15,gri_2,gri_2-25,0.594125271,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4185,paypal,finances,paypal-global-2023-15,gri_2,gri_2-2,0.583242595,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4186,paypal,finances,paypal-global-2023-15,gri_2,gri_2-5,0.562527418,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): External assurance (Organization's policy and practice for seeking external assurance, external climate change policies or goals)"
4187,paypal,finances,paypal-global-2023-15,gri_2,gri_2-29,0.528525829,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4188,paypal,finances,paypal-global-2023-15,gri_2,gri_2-27,0.526250064,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
4189,paypal,finances,paypal-global-2023-15,gri_2,gri_2-24,0.524958909,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
4190,paypal,finances,paypal-global-2023-15,gri_201,gri_201-2,0.507505476,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4191,paypal,finances,paypal-global-2023-15,gri_2,gri_2-23,0.506181955,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Policy commitments (Organization's policy commitments for responsible business conduct)"
4192,paypal,finances,paypal-global-2023-15,gri_304,gri_304-2,0.43432796,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4193,paypal,finances,paypal-global-2023-16,gri_2,gri_2-29,0.513641775,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4194,paypal,finances,paypal-global-2023-16,gri_2,gri_2-22,0.434668601,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4195,paypal,finances,paypal-global-2023-16,gri_304,gri_304-2,0.430552721,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4196,paypal,finances,paypal-global-2023-16,gri_2,gri_2-25,0.41537255,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4197,paypal,finances,paypal-global-2023-20,gri_2,gri_2-29,0.468601823,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4198,paypal,finances,paypal-global-2023-21,gri_2,gri_2-27,0.422979206,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
4199,paypal,finances,paypal-global-2023-21,gri_2,gri_2-2,0.416444421,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4200,paypal,finances,paypal-global-2023-21,gri_2,gri_2-22,0.401373178,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4201,paypal,finances,paypal-global-2023-24,gri_2,gri_2-29,0.455909073,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4202,paypal,finances,paypal-global-2023-24,gri_2,gri_2-24,0.445646346,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
